Food Title,Author Name,Image URL,Recipe URL
"Cabbage, Bell Pepper and Apples with Sriracha Slaw Recipe",Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Cabbage_Bell_Pepper_and_Apples_with_Sriracha_Slaw_Recipe__400x320.jpg,https://www.archanaskitchen.com/cabbage-bell-pepper-and-apples-with-sriracha-slaw-recipe
Amlechi Uddamethi Recipe - Goan Raw Mango Curry,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Raksha_Kamat/Amlechi_Uddamethi_Recipe_Goan_Raw_Mango_Curry_1_400x320.jpg,https://www.archanaskitchen.com/amlechi-uddamethi-recipe-goan-raw-mango-curry
Fennel Turmeric Walnut Soup With Apple And Raw Mango Recipe,Sujata Shukla,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Sujata_Shukla/Fennel_Turmeric_Walnut_Soup_with_Apple_and_Raw_Mango_400x320.jpg,https://www.archanaskitchen.com/fennel-turmeric-walnut-soup-with-apple-and-raw-mango-recipe
Chana Turai/Nenua Chana Sabzi Recipe (Ridge Gourd with Black Chana Recipe),Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Chana_TuraiNenua_Chana_Sabzi_Recipe_Ridge_Gourd_with_Black_Chana_Recipe_400x320.jpg,https://www.archanaskitchen.com/chana-turai-nenua-chana-sabzi-recipe-ridge-gourd-with-black-chana-recipe
Zucchini Roll Up Lasagne Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/Zucchini_Roll_Up_Lasagne_Recipe__400x320.jpg,https://www.archanaskitchen.com/zucchini-roll-up-lasagne-recipe
Cauliflower And Red Bell Pepper Stir Fry Recipe,Nithya Anantham,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Nithya_Anantham/Cauliflower_And_Red_Bell_Pepper_Stir_Fry_Recipe_400x320.jpg,https://www.archanaskitchen.com/cauliflower-and-red-bell-pepper-stir-fry-recipe
Goan Chana Ros Recipe (White Peas Curry),Raksha Kamat,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Raksha_Kamat/Goan_Chana_Ross_400x320.jpg,https://www.archanaskitchen.com/goan-chana-ros-recipe-white-peas-curry
Mix Vegetable Risotto Recipe,Madhuli Ajay,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/madhulia/Mix_vegetable_Risotto_400x320.jpg,https://www.archanaskitchen.com/mix-vegetable-risotto-recipe
Spinach and Banana Smoothie With Chia Seeds Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/0-Archana/Morphy_Richards_Total_Control_Blender_Spinach_Banana_Smoothie_With_Chia_Seeds_Recipe-1-2_400x320.jpg,https://www.archanaskitchen.com/spinach-and-banana-smoothie-recipe
"Beetroot, Aloo & Amaranth Leaves Sabzi Recipe",Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2019/Beetroot_Aloo_Amarath_Leaves_Sabzi_recipe_6-2_400x320.jpg,https://www.archanaskitchen.com/beetroot-aloo-amaranth-leaves-subzi-recipe
Agathi Keerai Recipe,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Vegetables_Dry/Agathi_Keerai_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/agathi-keerai-recipe
Classic Caesar Salad Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/Classic_Ceaser_Salad_Recipe_6_400x320.jpg,https://www.archanaskitchen.com/classic-caesar-salad-recipe
Nawabi Mixed Vegetable Gravy Recipe,Nithya Anantham,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Nithya_Anantham/Nawabi_Mixed_Vegetables_Recipe_400x320.jpg,https://www.archanaskitchen.com/nawabi-mixed-vegetable-gravy-recipe
Vietnamese Style Banh It Tran Recipe (Mung Bean Dumpling),Priya Srinivasan,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Priya_Srinivasan/Banh_It_TranVietnamese_Mung_bean_Dumpling_400x320.jpg,https://www.archanaskitchen.com/banh-it-tran-vietnamese-mung-bean-dumpling
Karwar Style Dali Thoy Recipe - Toor dal Curry,Jyothi Rajesh,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/jyothir/Dali_Thoy_Karwar_Toor_dal_Curry_400x320.jpg,https://www.archanaskitchen.com/dali-thoy-recipe-karwar-style-toor-dal-curry
Tamil Nadu Style Potato Masiyal Recipe (South Indian Style Aloo Masala),Uma Raghuraman,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Uma_Raghuraman/Tamilnadu_Style_Poori_Masal__South_Indian_Aloo_Masala_for_Poori_400x320.jpg,https://www.archanaskitchen.com/tamil-nadu-style-potato-masal-south-indian-style-aloo-masala-recipe
Thai Style Sweet Khao Tom Recipe (Coconut Sticky Rice Stuffed with Banana and Steamed),Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Thai_Style_Sweet_Khao_Tom_Recipe_Coconut_Sticky_Rice_Stuffed_with_Banana_and_Steamed_400x320.jpg,https://www.archanaskitchen.com/thai-style-sweet-khao-tom-recipe-coconut-sticky-rice-stuffed-with-banana-and-steamed
Bharwa Karela Makhani Recipe - Stuffed Karela Masala Gravy,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sneha-archanaskitchen.com/Bharwa_Karela_Masala_Recipe__Stuffed_Karela_In_Gravy__400x320.jpg,https://www.archanaskitchen.com/bharwa-karela-makhani-recipe-stuffed-karela-in-gravy
no-title,Deepti Jain,no-image,no-url
no-title,Suprabha S Matt,no-image,no-url
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Vegetables_Gravy/Lauki_Aloo_Sabzi_Bottlegourd_Potato_Curry_Vegetable_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/lauki-aloo-sabzi-recipe-bottle-gourd-potato-vegetable-curry
Ratatouille With Fried Eggs Recipe,Karthika Gopalakrishnan,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Karthika_Gopalakrishnan/Ratatouille_with_Fried_Eggs_400x320.jpg,https://www.archanaskitchen.com/ratatouille-with-fried-eggs-recipe
no-title,Deepti Jain,no-image,no-url
no-title,Suprabha S Matt,no-image,no-url
Kerala Style duck curry with Coconut Milk Recipe,Akshay Nair P R,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Akshay-Nair-P.R/Duck_curry_with_coconut_milk_400x320.jpg,https://www.archanaskitchen.com/duck-curry-with-coconut-milk
Sweet & Spicy Soy Dipping Sauce Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/Sweet_and_Spicy_Soy_Dipping_Sauce_Recipe-14_400x320.jpg,https://www.archanaskitchen.com/sweet-spicy-soy-dipping-sauce-recipe
Olya Kaju Chi Amti Recipe - Malvani Cashew Nut Curry,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Rice/Olya_Kaju_Chi_Amti_Recipe_-_Malvani_Style_Cashew_Nut_Curry_With_Dal-1_400x320.jpg,https://www.archanaskitchen.com/olya-kaju-chi-amti-recipe-malvani-cashew-nut-curry
Homemade Summer Pasta Salad Recipe With Herbs,Vinaya Krishna,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/World_Pastas_Pizzas/Homemade_Summer_Pasta_Salad_Recipe_With_Olives-1-2_400x320.jpg,https://www.archanaskitchen.com/homemade-summer-pasta-salad-recipe-with-olives
Ajwain Besan Ka Paratha Recipe (Masala Paratha),Pooja Thakur,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Pooja_Thakur/Ajwain_Besan_Ka_Paratha_Masala_Paratha_400x320.jpg,https://www.archanaskitchen.com/ajwain-besan-ka-paratha-recipe-masala-paratha
Roasted Carrot & Green Pepper Hummus Recipe,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/World_Dips/roasted_Carrot_green_pepper_hummus_recipe_party_dips_400x320.jpg,https://www.archanaskitchen.com/roasted-carrot-green-pepper-hummus-recipe
Kashmiri Kulith Ki Dal Recipe - Horse Gram Dal Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/nithya.anantham/Kashmiri_Kulith_Dal_Recipe_Horsegram_Dal_Kollu-5_400x320.jpg,https://www.archanaskitchen.com/kashmiri-kulith-ki-dal-recipe-horse-gram-dal-recipe
Goat Cheese Crostini Recipe With Mint Pomegranate,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/World_Appetizers/Goat_Cheese_Herb_Tart-1-2_400x320.jpg,https://www.archanaskitchen.com/goat-cheese-with-mint-pomegranate-on-crisp-bread-circles
Homemade Easy Gulab Jamun Recipe - Delicious & Tasty,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/Milk_Powder_Gulab_Jamun_Recipe_Video_5_400x320.jpg,https://www.archanaskitchen.com/homemade-easy-gulab-jamun-recipe-delicious-tasty
no-title,Sandhya Gopalakrishna,no-image,no-url
Whole Wheat Crepes With Roasted Vegetables And White Sauce Recipe,Madhuli Ajay,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Madhuli_Ajay/Whole_wheat_crepes_with_roasted_vegetables_and_white_sauce_400x320.jpg,https://www.archanaskitchen.com/whole-wheat-crepes-with-roasted-vegetables-and-white-sauce-recipe
Motiya Chilman Pulao Recipe - Vegetable Rice Topped With Paneer Balls,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/Nov-2/Motiya_Chilman_Pulao_Recipe_Awadh_Cuisine-2_400x320.jpg,https://www.archanaskitchen.com/motiya-chilman-pulao-recipe-vegetable-rice-topped-with-paneer-balls-recipe
Goan Style Tonak Alsanyache Recipe (Black eyed beans cooked in Tonak Masala Recipe),Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Goan_Style_Tonak__Alsanyache_Recipe_Black_eyed_beans_cooked_in_Tonak_Masala_Recipe_400x320.jpg,https://www.archanaskitchen.com/goan-style-tonak-alsanyache-recipe-black-eyed-beans-cooked-in-tonak-masala-recipe
Dry Fruit Halwa Recipe,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Sweets_Mithai/Dry_fruit_Halwa_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/dry-fruit-halwa-recipe
no-title,Sneha Chhabria,no-image,no-url
Garlic And Mushroom Soup Recipe,Hina Gujral,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Hina_Gujral/Garlic_and_Mushroom_Soup_Recipe_400x320.jpg,https://www.archanaskitchen.com/garlic-and-mushroom-soup-recipe
Achari Aloo Sabzi Recipe - Potatoes In Spicy Pickle Masala,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Achari_Aloo_Sabzi_in_Electric_Pressure_Cooker-1_400x320.jpg,https://www.archanaskitchen.com/potato-achari-recipe-achari-aloo
Andhra Style Sorakaya Kura Recipe - Bottle Gourd And Toor Dal Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Andhra_Style_Sorakaya_Kura_Recipe_Bottle_gourd_and_Toor_Dal_Recipe_400x320.jpg,https://www.archanaskitchen.com/andhra-style-sorakaya-kura-recipe-bottle-gourd-and-toor-dal-recipe
Paan Matka Kulfi Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/Articles/Pan_Matka_Kulfi_Recipe_4_400x320.jpg,https://www.archanaskitchen.com/paan-matka-kulfi-recipe
Goan Style Khatkhatem Recipe (Mixed Vegetable Gravy),Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Goan_Style_Khatkhatem_Recipe_Mixed_Vegetable_Gravy__400x320.jpg,https://www.archanaskitchen.com/goan-style-khatkhatem-recipe-mixed-vegetable-gravy
Chironji Ki Dal Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Chironji_Ki_Dal_Recipe__400x320.jpg,https://www.archanaskitchen.com/chironji-ki-dal-recipe
Slow Cooker Winter Supper Stew Recipe,RUBY PATHAK,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/ruby_pathak-yahoo.com/Slow_Cooker_Winter_Supper_Stew_400x320.jpg,https://www.archanaskitchen.com/slow-cooker-winter-supper-stew-recipe
Ripe Jackfruit Malpua With Rabdi Recipe - Kathal Malpua,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/Jackfruit_Malpua_with_Rabdi_Recipe__400x320.jpg,https://www.archanaskitchen.com/ripe-jackfruit-malpua-with-rabdi-recipe-kathaler-malpua
no-title,Malvika Hada,no-image,no-url
Vendakkai Poriyal Recipe (South Indian Style Okra Stir Fry Spiced With Sambar Powder),Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Vegetables_Dry/Vandakkai_Curry_Recipe_South_Indian_Style_Spiced_with_Sambar_Powder-6_400x320.jpg,https://www.archanaskitchen.com/vendakkai-poriyal-recipe-south-indian-style-okra-stir-fry-spiced-with-sambar-powder
Cheese And Black Beans Quesadillas Recipe,Priya Suresh,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Priya__Suresh/Cheese__Black_Beans_Quesadillas_400x320.jpg,https://www.archanaskitchen.com/cheese-and-black-beans-quesadillas-recipe
Kodava Kummu Curry Recipe- Coorg Style Mushroom Curry,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/June-22/Kodava_Style_Kummu_Curry_Recipe_Coorg_Mushroom_Curry-3_400x320.jpg,https://www.archanaskitchen.com/kodava-kummu-curry-recipe-coorg-style-mushroom-curry
Sichuan Eggplant in Spicy Chilli Garlic Sauce Recipe,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2023/Sichuan_Eggplant_-facebook_400x320.jpg,https://www.archanaskitchen.com/chinese-eggplant-in-spicy-chilli-garlic-sauce
Sichuan Peanut Noodles Made Using Archana's Kitchen Millet Hakka Noodles,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2023/Archana_Kitchen_Veg_Millet_Hakka_Noodles_In_Spicy_Peanut_Sauce-6_400x320.jpg,https://www.archanaskitchen.com/sichuan-peanut-noodles-made-using-archana-s-kitchen-millet-hakka-noodles
Boondi Ki Kheer Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Donna_George/Boondi_Ka_Kheer_Recipe-3_400x320.jpg,https://www.archanaskitchen.com/boondi-ki-kheer-recipe
Hyderabadi Shahi Mixed Vegetable Curry Recipe,Lubna Karim,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Lubna_Karim/Hyderababi_Shahi_Mixed_Vegetable_Curry_400x320.jpg,https://www.archanaskitchen.com/hyderabadi-shahi-mixed-vegetable-curry-recipe
Broccoli Orange Asian Salad Recipe,Gauravi Vinay,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Gauravi_Vinay/Broccoliorange_Asian_salad_400x320.jpg,https://www.archanaskitchen.com/broccoli-orange-asian-salad-recipe
Hyderabadi Khadi Masoor Dal Recipe - Hyderabadi Style Lentil Curry,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Dal_Khadi_Curry/Hyderabadi_Khadi_Masoor_Ki_Dal_Recipe_1_400x320.jpg,https://www.archanaskitchen.com/hyderabadi-khadi-masoor-ki-dal-hyderabadi-style-lentil-curry
"Sichuan Style Zhong Shui Jiao Recipe (Caramelized Onion, Cabbage And Peas Dumplings in Red Oil Recipe)",Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/oct-20/Sichuan_Zhong_Shui_Jiao_Recipe_Cabbage_And_Roasted_Onion_Dumplings_in_Red_Oil_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/sichuan-style-zhong-shui-jiao-recipe-caramelized-onion-cabbage-and-peas-dumplings-in-red-oil-recipe
Mixed Vegetable Sagu Recipe - Karnataka Style Vegetable Kurma Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Mixed_Vegetable_Saagu_Recipe_Karnataka_Style_Mixed_Vegetable_Kurma-6_400x320.jpg,https://www.archanaskitchen.com/karnataka-style-mixed-vegetable-saagu-recipe-spicy-vegetable-coconut-gravy-recipe
Rose Flavoured Shahi Tukda Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/garimasgautam-gmail.com/Rose_Shahi_Tukda_Recipe-2_400x320.jpg,https://www.archanaskitchen.com/rose-flavoured-shahi-tukda-recipe
no-title,Malvika Hada,no-image,no-url
Punjabi Kadhi Pakora Recipe,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/jan-5/Punjabi_Kadhi_Pakora_Recipe-0803_400x320.jpg,https://www.archanaskitchen.com/best-punjabi-kadhi-pakora-spicy-yogurt-curry-with-spinach-dumplings
"Healthy Waffles with Greek Yogurt, Figs and Sweet Dukkah Recipe",Gauravi Vinay,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Gauravi_Vinay/Healthy_waffles_with_greek_yogurt_figs_and_sweet_Dukkah_400x320.jpg,https://www.archanaskitchen.com/healthy-waffles-with-greek-yogurt-figs-and-sweet-dukkah
Karwar NKGSB style Vataane Ananasaa Shaak Recipe- Pineapple & Whites Peas Sabzi,Pooja Pandit,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/panditp253-gmail.com/Vataane_Ananasaa_Shaak_400x320.jpg,https://www.archanaskitchen.com/vataane-ananasaa-shaak
Gulab Jamun Trifle Recipe,Swathy Nandhini,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/swathynandhini/GULAB_JAMUN_TRIFLE_400x320.jpg,https://www.archanaskitchen.com/gulab-jamun-trifle-recipe
no-title,Malvika Hada,no-image,no-url
Muttai Parotta Recipe ( Ande Ka Paratha / Egg Filled Flat Bread),Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Breads/Muttai_Parotta_Anda_Paratha_Recipe-3_400x320.jpg,https://www.archanaskitchen.com/muttai-parotta-recipe-ande-ka-paratha-egg-filled-flat-bread
Pissaladiere Recipe - Provencal Onion Tart Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/World_Appetizers/Pissaladiere_Recipe_Provencal_Onion_Tart_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/pissaladiere-recipe-provencal-onion-tart-recipe
Goan Style Mushroom Vindaloo Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/sept-26/Goan_Style_Mushroom_Vindaloo_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/goan-style-mushroom-vindaloo-recipe
Kashmiri Monj Haakh Recipe - Knol Khol Flavored With Asafoetida,Shaheen Ali,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Shaheen_Ali/MUNJ_HAAKH__KNOL_KHOL_FLAVORED_WITH_ASAFOETIDA_KASHMIRI_VEG_400x320.jpg,https://www.archanaskitchen.com/kashmiri-munj-haakh-recipe-knol-khol-flavored-with-asafoetida
Alugadde Batani Gasi Recipe - Potatoes And Peas Gassi,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/nithya.anantham/Alugadde_Batani_Gasi_Recipe_Potatoes_And_Peas_Gassi_2_400x320.jpg,https://www.archanaskitchen.com/batani-gassi-recipe-udupi-style-potatoes-and-peas-curry
Sweet Corn Spring Onion Momo Recipe - Sweet Corn Dumplings,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/April-09/Corn_And_Spring_Onion_Momo_Recipe_Dimsum-7_400x320.jpg,https://www.archanaskitchen.com/sweet-corn-spring-onion-momo-recipe-sweet-corn-dumplings
no-title,Archana Doshi,no-image,no-url
Cabbage Slaw with Ginger Tahini Dressing Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Cabbage_Slaw_with_Ginger_Tahini_Dressing_Recipe_400x320.jpg,https://www.archanaskitchen.com/cabbage-slaw-with-ginger-tahini-dressing-recipe
Maheri Recipe,Aarti Sharma,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/aarti/Maheri_Recipe_400x320.jpg,https://www.archanaskitchen.com/maheri-recipe
Chettinad Kathirikai Chops Recipe - Brinjal Curry for Biryani,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sneha-archanaskitchen.com/Chettinad_Kathirikai_Chops_Recipe_Brinjal_Chops__400x320.jpg,https://www.archanaskitchen.com/chettinad-kathirikai-chops-recipe-brinjal-curry-for-biryanis
Ridge Gourd Tambli Recipe - Spicy Ridge Gourd in Coconut Curry,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Revati_Upadhya/Ridge_Gourd_Tambli_Recipe_Spicy_Ridge_Gourd_in_Coconut_Curry_400x320.jpg,https://www.archanaskitchen.com/ridge-gourd-tambli-recipe-spicy-ridge-gourd-in-coconut-curry
